,Name,Model Idx,Epoch,KL,Rho,A-Norm,B-Norm
590,Soft Trimodal,2,3,0.06837215274572372,0.7453281283378601,10.647534370422363,6.866217136383057
591,Edgy Trimodal,3,3,0.06275557726621628,0.7453287839889526,10.64753246307373,8.154272079467773
592,Gaussian,0,4,0.06507520377635956,0.7598133087158203,10.854476928710938,5.121783256530762
593,Bimodal,1,4,0.023513205349445343,0.7598100900650024,10.854466438293457,11.41679573059082
594,Soft Trimodal,2,4,0.05431804805994034,0.7598119974136353,10.854473114013672,7.838296413421631
595,Edgy Trimodal,3,4,0.04808272421360016,0.7598124146461487,10.854469299316406,9.199597358703613
596,Gaussian,0,5,0.05673479288816452,0.7739241123199463,11.056060791015625,5.813525199890137
597,Bimodal,1,5,0.02023848332464695,0.7739230394363403,11.056049346923828,11.95938491821289
598,Soft Trimodal,2,5,0.04580765590071678,0.7739236950874329,11.056056022644043,8.509861946105957
599,Edgy Trimodal,3,5,0.04015262424945831,0.7739236950874329,11.056053161621094,9.889328002929688
600,Gaussian,0,6,0.050745945423841476,0.7880340218544006,11.257643699645996,6.331097602844238
601,Bimodal,1,6,0.01845870539546013,0.7880321741104126,11.2576322555542,12.33360767364502
602,Soft Trimodal,2,6,0.04012363404035568,0.788032591342926,11.257638931274414,9.005561828613281
603,Edgy Trimodal,3,6,0.03538776934146881,0.7880343198776245,11.257636070251465,10.381278038024902
604,Gaussian,0,7,0.04646200314164162,0.8016913533210754,11.452741622924805,6.723318576812744
605,Bimodal,1,7,0.0173803623765707,0.8016920685768127,11.452727317810059,12.607306480407715
606,Soft Trimodal,2,7,0.0363239049911499,0.8016919493675232,11.452735900878906,9.381818771362305
607,Edgy Trimodal,3,7,0.03213176503777504,0.8016916513442993,11.452730178833008,10.753386497497559
608,Gaussian,0,8,0.0438079908490181,0.8150619268417358,11.64371395111084,7.018226146697998
609,Bimodal,1,8,0.016685063019394875,0.8150587677955627,11.643701553344727,12.815921783447266
610,Soft Trimodal,2,8,0.03406112268567085,0.8150588870048523,11.643709182739258,9.665346145629883
611,Edgy Trimodal,3,8,0.029688844457268715,0.815057635307312,11.643705368041992,11.046499252319336
612,Gaussian,0,9,0.04276632145047188,0.8284278512001038,11.834688186645508,7.22616720199585
613,Bimodal,1,9,0.01622108928859234,0.8284264206886292,11.834672927856445,12.98054027557373
614,Soft Trimodal,2,9,0.032779913395643234,0.828427255153656,11.834681510925293,9.87613582611084
615,Edgy Trimodal,3,9,0.02799530141055584,0.8284258842468262,11.834676742553711,11.281217575073242
616,Gaussian,0,10,0.04281735047698021,0.8416318893432617,12.023332595825195,7.359177112579346
617,Bimodal,1,10,0.015901492908596992,0.8416323065757751,12.023319244384766,13.114397048950195
618,Soft Trimodal,2,10,0.031880933791399,0.8416321277618408,12.023327827453613,10.036450386047363
619,Edgy Trimodal,3,10,0.027014872059226036,0.8416330814361572,12.023322105407715,11.468143463134766
620,Gaussian,0,11,0.04337969794869423,0.8542603850364685,12.203696250915527,7.439240455627441
621,Bimodal,1,11,0.015672892332077026,0.8542569875717163,12.203682899475098,13.225800514221191
622,Soft Trimodal,2,11,0.031096894294023514,0.8542584776878357,12.203691482543945,10.164865493774414
623,Edgy Trimodal,3,11,0.026482654735445976,0.8542608618736267,12.203685760498047,11.616927146911621
624,Gaussian,0,12,0.0442274808883667,0.8668816685676575,12.38405990600586,7.48671817779541
625,Bimodal,1,12,0.015515008009970188,0.8668845295906067,12.384045600891113,13.320698738098145
626,Soft Trimodal,2,12,0.030489597469568253,0.8668820858001709,12.384055137634277,10.272505760192871
627,Edgy Trimodal,3,12,0.026200775057077408,0.8668843507766724,12.384049415588379,11.737748146057129
628,Gaussian,0,13,0.045245490968227386,0.8795093297958374,12.564423561096191,7.51503324508667
629,Bimodal,1,13,0.01540753711014986,0.8795076608657837,12.564410209655762,13.403426170349121
630,Soft Trimodal,2,13,0.03018825687468052,0.8795104026794434,12.56441879272461,10.363351821899414
631,Edgy Trimodal,3,13,0.02605978399515152,0.8795105814933777,12.564412117004395,11.838829040527344
632,Gaussian,0,14,0.046364925801754,0.891991376876831,12.74274730682373,7.532021999359131
633,Bimodal,1,14,0.0153347784653306,0.8919893503189087,12.742728233337402,13.477066040039062
634,Soft Trimodal,2,14,0.03018098697066307,0.8919923305511475,12.742738723754883,10.438797950744629
635,Edgy Trimodal,3,14,0.026004428043961525,0.8919913172721863,12.742732048034668,11.925863265991211
636,Gaussian,0,15,0.047507867217063904,0.9038759469985962,12.912501335144043,7.542210102081299
637,Bimodal,1,15,0.015281925909221172,0.9038775563240051,12.912482261657715,13.543522834777832
638,Soft Trimodal,2,15,0.030336856842041016,0.9038779139518738,12.912493705749512,10.501132011413574
639,Edgy Trimodal,3,15,0.02599545754492283,0.9038727283477783,12.91248607635498,12.002321243286133
