,Name,N,Model Index,Log Nu,Tau,Lambda,MSE,NRMSE
320,Gaussian,200,1,-2.0,1,0.0,3.690466243710944e-08,0.06764093660735333
321,Gaussian,200,1,-2.0,2,0.0,3.695201655773417e-07,0.21175185820936301
322,Gaussian,200,1,-2.0,5,0.0,3.137538442388177e-06,0.6255125566666045
323,Gaussian,200,1,-2.0,10,0.0,3.301116521470249e-05,2.059780408580848
324,Gaussian,200,1,-1.0,1,0.0,1.5184826906988746e-07,0.053110994217787824
325,Gaussian,200,1,-1.0,2,0.0,1.0507881142984843e-06,0.1341769033529072
326,Gaussian,200,1,-1.0,5,0.0,2.1053219825262204e-05,0.6048817896626453
327,Gaussian,200,1,-1.0,10,0.0,0.00023052380129229277,2.0562966431310445
328,Gaussian,200,1,-0.5,1,0.0,3.314476941795874e-07,0.046896686107247204
329,Gaussian,200,1,-0.5,2,0.0,2.4793514512566617e-06,0.13248556934578218
330,Gaussian,200,1,-0.5,5,0.0,5.599472933681682e-05,0.6137080074480977
331,Gaussian,200,1,-0.5,10,0.0,0.0009820318082347512,2.4217875803274977
332,Gaussian,200,1,0.0,1,0.0,6.861675956315594e-06,0.1366666558336432
333,Gaussian,200,1,0.0,2,0.0,6.030682470736792e-06,0.12608265660162746
334,Gaussian,200,1,0.0,5,0.0,0.00010278454283252358,0.5277491106507413
335,Gaussian,200,1,0.0,10,0.0,0.0014727525413036346,1.99249552421115
336,Gaussian,200,1,0.5,1,0.0,0.00016788247739896178,0.45013417389432075
337,Gaussian,200,1,0.5,2,0.0,0.00011741217895178124,0.3787839239809905
338,Gaussian,200,1,0.5,5,0.0,0.0007762255845591426,0.9672387240500199
339,Gaussian,200,1,0.5,10,0.0,0.004886480513960123,2.4496851816128684
340,Hard Bimodal,200,2,-2.0,1,0.0,5.921206580605798e-11,0.0027422848172262483
341,Hard Bimodal,200,2,-2.0,2,0.0,9.936007927535684e-08,0.11452049642042224
342,Hard Bimodal,200,2,-2.0,5,0.0,2.1967491647956194e-06,0.523758035702845
343,Hard Bimodal,200,2,-2.0,10,0.0,0.0013342254096642137,12.93152838103568
344,Hard Bimodal,200,2,-1.0,1,0.0,3.736023712619385e-10,0.0026048591390500355
345,Hard Bimodal,200,2,-1.0,2,0.0,3.982004415092888e-08,0.02678519830586388
346,Hard Bimodal,200,2,-1.0,5,0.0,1.9318093109177426e-05,0.5852743846990287
347,Hard Bimodal,200,2,-1.0,10,0.0,0.010174674913287163,13.100610943008656
348,Hard Bimodal,200,2,-0.5,1,0.0,2.439026314249304e-09,0.004049956941979361
349,Hard Bimodal,200,2,-0.5,2,0.0,9.096855535517534e-08,0.025214676845361585
350,Hard Bimodal,200,2,-0.5,5,0.0,5.219055310590193e-05,0.5870326679244088
351,Hard Bimodal,200,2,-0.5,10,0.0,0.028903493657708168,13.648909282773294
352,Hard Bimodal,200,2,0.0,1,0.0,4.272511588965244e-08,0.010683161682775366
353,Hard Bimodal,200,2,0.0,2,0.0,2.663641112121695e-07,0.02654552636164527
354,Hard Bimodal,200,2,0.0,5,0.0,0.00012869069178123027,0.5910892347445201
355,Hard Bimodal,200,2,0.0,10,0.0,0.07491038739681244,13.926129685332365
356,Hard Bimodal,200,2,0.5,1,0.0,8.893023277778411e-07,0.03321187170608639
357,Hard Bimodal,200,2,0.5,2,0.0,5.741658696933882e-06,0.08510427058782423
358,Hard Bimodal,200,2,0.5,5,0.0,0.000742146628908813,0.9601565343175084
359,Hard Bimodal,200,2,0.5,10,0.0,0.14692053198814392,14.007430148504556
360,Soft Trimodal,200,3,-2.0,1,0.0,2.4761062533684708e-08,0.055579663171870373
361,Soft Trimodal,200,3,-2.0,2,0.05,2.8413086283762823e-07,0.18919553647396467
362,Soft Trimodal,200,3,-2.0,5,0.0,2.6006662210420473e-06,0.576523469880599
363,Soft Trimodal,200,3,-2.0,10,0.0,0.00017030365415848792,4.73440581963205
364,Soft Trimodal,200,3,-1.0,1,0.05,2.6965929578182113e-07,0.06754825157767679
365,Soft Trimodal,200,3,-1.0,2,0.0,5.360464570003387e-07,0.09632683432890805
366,Soft Trimodal,200,3,-1.0,5,0.0,2.178716385969892e-05,0.611250704899481
367,Soft Trimodal,200,3,-1.0,10,0.0,0.001442316803149879,5.088789882742568
368,Soft Trimodal,200,3,-0.5,1,0.0,3.921965969766461e-07,0.05006279169073863
369,Soft Trimodal,200,3,-0.5,2,0.05,5.539162430068245e-06,0.18532276673527362
370,Soft Trimodal,200,3,-0.5,5,0.0,4.244443334755488e-05,0.5360205972382788
371,Soft Trimodal,200,3,-0.5,10,0.0,0.0033864821307361126,4.8879931501100184
372,Soft Trimodal,200,3,0.0,1,0.0,3.7110012272023596e-06,0.10061669573814391
373,Soft Trimodal,200,3,0.0,2,0.0,7.866453415772412e-06,0.14554728542235204
374,Soft Trimodal,200,3,0.0,5,0.0,0.00014122971333563328,0.6128149021068533
375,Soft Trimodal,200,3,0.0,10,0.0,0.009891358204185963,4.942025537095266
376,Soft Trimodal,200,3,0.5,1,0.0,6.53216484352015e-05,0.28239404269478235
377,Soft Trimodal,200,3,0.5,2,0.0,0.0002143683668691665,0.5073964101555378
378,Soft Trimodal,200,3,0.5,5,0.0,0.0012818656396120787,1.2674796561389836
379,Soft Trimodal,200,3,0.5,10,0.0,0.023102378472685814,5.390815709375639
380,Edgy trimodal,200,4,-2.0,1,0.0,1.1889170203893684e-10,0.003940759989007639
381,Edgy trimodal,200,4,-2.0,2,0.0,6.684698661274524e-08,0.09182871104162622
382,Edgy trimodal,200,4,-2.0,5,0.0,6.804322083553416e-07,0.2957598169524225
383,Edgy trimodal,200,4,-2.0,10,0.0,0.0005218606092967093,8.492363584880978
384,Edgy trimodal,200,4,-1.0,1,0.0,6.967700860727177e-10,0.003442797436118646
385,Edgy trimodal,200,4,-1.0,2,0.0,3.625632984949334e-07,0.07997724528914156
386,Edgy trimodal,200,4,-1.0,5,0.0,4.048213668284006e-06,0.2603426669204376
387,Edgy trimodal,200,4,-1.0,10,0.0,0.003640750888735056,7.913294371734234
388,Edgy trimodal,200,4,-0.5,1,0.0,5.333138375362978e-09,0.006075773970523369
389,Edgy trimodal,200,4,-0.5,2,0.0,5.426633379101986e-06,0.17636594486749316
390,Edgy trimodal,200,4,-0.5,5,0.0,1.2357473679003306e-05,0.2869820344831251
391,Edgy trimodal,200,4,-0.5,10,0.0,0.010085591115057468,8.242224063159423
392,Edgy trimodal,200,4,0.0,1,0.0,7.997626028100058e-08,0.015062231556466014
393,Edgy trimodal,200,4,0.0,2,0.0,4.740878466691356e-06,0.11237543614231801
394,Edgy trimodal,200,4,0.0,5,0.0,6.570125697180629e-05,0.4142848263664079
395,Edgy trimodal,200,4,0.0,10,0.0,0.026816003024578094,8.620114919511568
396,Edgy trimodal,200,4,0.5,1,0.0,2.1430012111522956e-06,0.051654882017571506
397,Edgy trimodal,200,4,0.5,2,0.0,1.2689602954196744e-05,0.12558780983201032
398,Edgy trimodal,200,4,0.5,5,0.0,0.0010252733482047915,1.0882530499027139
399,Edgy trimodal,200,4,0.5,10,0.0,0.05757896974682808,8.411399426957693
400,Vanilla,250,0,-2.0,1,0.0,8.948841112577099e-10,0.010723169992274323
401,Vanilla,250,0,-2.0,2,0.0,6.756812442887394e-09,0.029459748917742123
402,Vanilla,250,0,-2.0,5,0.0,1.270356165150588e-06,0.39539750056082196
403,Vanilla,250,0,-2.0,10,0.0,1.0996826858900022e-05,1.1672082166352475
404,Vanilla,250,0,-1.0,1,0.0,4.460509295256543e-09,0.008662900328139428
405,Vanilla,250,0,-1.0,2,0.05,5.590937917077099e-07,0.09854605607841249
406,Vanilla,250,0,-1.0,5,0.0,1.3463859431794845e-06,0.15409537328322673
407,Vanilla,250,0,-1.0,10,0.0,8.377460471820086e-05,1.191345813656675
408,Vanilla,250,0,-0.5,1,0.0,5.188007801137928e-09,0.0061458821935836344
409,Vanilla,250,0,-0.5,2,0.05,1.3955745998828206e-06,0.09664920846632974
410,Vanilla,250,0,-0.5,5,0.0,5.9138183132745326e-06,0.2032193551627201
411,Vanilla,250,0,-0.5,10,0.0,0.00018493851530365646,1.107703601988959
412,Vanilla,250,0,0.0,1,0.0,1.778182934231154e-07,0.02148258272194562
413,Vanilla,250,0,0.0,2,0.0,2.172260337829357e-06,0.07419341997771814
414,Vanilla,250,0,0.0,5,0.0,3.540745819918811e-05,0.307404023443459
415,Vanilla,250,0,0.0,10,0.0,0.00055423699086532,1.2102663210513187
416,Vanilla,250,0,0.5,1,0.0,5.346707439457532e-06,0.0834956420083123
417,Vanilla,250,0,0.5,2,0.0,7.757647836115211e-06,0.09948456181214618
418,Vanilla,250,0,0.5,5,0.0,0.00014962816203478724,0.43177422229585705
419,Vanilla,250,0,0.5,10,0.0,0.0026636174879968166,1.7634139944399736
420,Gaussian,250,1,-2.0,1,0.0,1.6008147696311426e-08,0.04498139098046474
421,Gaussian,250,1,-2.0,2,0.0,1.3862512560081086e-07,0.13208303959429757
422,Gaussian,250,1,-2.0,5,0.0,1.3820838375977473e-06,0.4327972760604399
423,Gaussian,250,1,-2.0,10,0.0,2.1340503735700622e-05,1.666883700862642
424,Gaussian,250,1,-1.0,1,0.0,1.0790978421937325e-07,0.043822511650945736
425,Gaussian,250,1,-1.0,2,0.0,7.642760806447768e-07,0.11712952212766038
426,Gaussian,250,1,-1.0,5,0.0,1.4515616385324392e-05,0.4960400109208036
427,Gaussian,250,1,-1.0,10,0.0,0.00019379534933250397,1.847823992286529
428,Gaussian,250,1,-0.5,1,0.0,2.063018911258041e-07,0.03725294055479063
429,Gaussian,250,1,-0.5,2,0.05,4.180583800916793e-06,0.1699108525789937
430,Gaussian,250,1,-0.5,5,0.0,3.2036241464084014e-05,0.454544294556308
431,Gaussian,250,1,-0.5,10,0.0,0.0003636920591816306,1.6061520201489687
432,Gaussian,250,1,0.0,1,0.0,2.5979968540923437e-06,0.08222898142194714
433,Gaussian,250,1,0.0,2,0.0,5.0742478379106615e-06,0.1132616404299425
434,Gaussian,250,1,0.0,5,0.0,4.103357423446141e-05,0.3428529500438841
435,Gaussian,250,1,0.0,10,0.0,0.0008176185074262321,1.5086760740965948
436,Gaussian,250,1,0.5,1,0.0,5.424725895863958e-05,0.2549991707461094
437,Gaussian,250,1,0.5,2,0.0,8.371964213438332e-05,0.3131601394420919
438,Gaussian,250,1,0.5,5,0.0,0.0003498445439618081,0.6816781151198016
439,Gaussian,250,1,0.5,10,0.0,0.003996765706688166,2.149579219894284
440,Hard Bimodal,250,2,-2.0,1,0.0,3.9642237409376335e-11,0.00221256284844789
441,Hard Bimodal,250,2,-2.0,2,0.0,2.962526757244177e-08,0.061337748990307604
442,Hard Bimodal,250,2,-2.0,5,0.0,8.798575095170236e-07,0.34813621692975066
443,Hard Bimodal,250,2,-2.0,10,0.0,0.00117884308565408,12.193610747699234
444,Hard Bimodal,250,2,-1.0,1,0.0,3.494471378928665e-10,0.0024904260301584612
445,Hard Bimodal,250,2,-1.0,2,0.0,1.5135181996583924e-08,0.015849146718684044
446,Hard Bimodal,250,2,-1.0,5,0.0,1.1588548659346998e-05,0.44793544404643965
447,Hard Bimodal,250,2,-1.0,10,0.0,0.007694623898714781,11.815772193732396
448,Hard Bimodal,250,2,-0.5,1,0.0,2.768556273125e-09,0.004334550170239182
449,Hard Bimodal,250,2,-0.5,2,0.0,2.418502845102921e-06,0.1277040136342068
450,Hard Bimodal,250,2,-0.5,5,0.0,3.721836401382461e-05,0.5061747330179969
451,Hard Bimodal,250,2,-0.5,10,0.0,0.020059891045093536,11.640117700774791
452,Hard Bimodal,250,2,0.0,1,0.0,2.977898816425295e-08,0.009054526086920419
453,Hard Bimodal,250,2,0.0,2,0.0,1.0932140867225826e-05,0.17144390249900188
454,Hard Bimodal,250,2,0.0,5,0.0,8.16437677713111e-05,0.45915215854721037
455,Hard Bimodal,250,2,0.0,10,0.0,0.04335083067417145,10.877375902236471
456,Hard Bimodal,250,2,0.5,1,0.0,7.561521329080279e-07,0.030763914582430527
457,Hard Bimodal,250,2,0.5,2,0.0,8.205490303225815e-06,0.10147015334657696
458,Hard Bimodal,250,2,0.5,5,0.0,0.0006233701133169234,0.863165662112931
459,Hard Bimodal,250,2,0.5,10,0.0,0.10154292732477188,11.158217996500243
460,Soft Trimodal,250,3,-2.0,1,0.0,2.981607627461358e-09,0.01989733222030476
461,Soft Trimodal,250,3,-2.0,2,0.0,2.556551770283022e-08,0.056207611003449134
462,Soft Trimodal,250,3,-2.0,5,0.0,1.054649032994348e-06,0.3693009285798163
463,Soft Trimodal,250,3,-2.0,10,0.0,7.620953692821786e-05,3.032575337228138
464,Soft Trimodal,250,3,-1.0,1,0.0,1.0930476079806795e-08,0.01417448237854594
465,Soft Trimodal,250,3,-1.0,2,0.0,2.2551647305135702e-07,0.06294903900447492
466,Soft Trimodal,250,3,-1.0,5,0.0,6.840970854682382e-06,0.3460043117786494
467,Soft Trimodal,250,3,-1.0,10,0.0,0.0005509353359229863,3.0877071666327103
468,Soft Trimodal,250,3,-0.5,1,0.0,9.730809580332789e-08,0.025168001126578344
469,Soft Trimodal,250,3,-0.5,2,0.0,2.0970176137780072e-06,0.11869185382481802
470,Soft Trimodal,250,3,-0.5,5,0.0,2.7751102606998757e-05,0.4335127574436027
471,Soft Trimodal,250,3,-0.5,10,0.0,0.0013747295597568154,3.074820046470406
472,Soft Trimodal,250,3,0.0,1,0.0,3.0586018056055764e-06,0.09028447420041442
473,Soft Trimodal,250,3,0.0,2,0.0,5.82724987907568e-06,0.12165738646899736
474,Soft Trimodal,250,3,0.0,5,0.0,7.088203710736707e-05,0.43072836259661545
475,Soft Trimodal,250,3,0.0,10,0.0,0.003095113206654787,2.8998689227242553
476,Soft Trimodal,250,3,0.5,1,0.0,7.895344606367871e-05,0.30323096124206905
477,Soft Trimodal,250,3,0.5,2,0.0,7.288920460268855e-05,0.2978108737857125
478,Soft Trimodal,250,3,0.5,5,0.0,0.0007041087956167758,0.9559776267302692
479,Soft Trimodal,250,3,0.5,10,0.0,0.010408267378807068,3.474065059335968
480,Edgy trimodal,250,4,-2.0,1,0.0,2.6469035296905474e-11,0.0018379473471564808
481,Edgy trimodal,250,4,-2.0,2,0.0,6.511189365454584e-10,0.00901273998408459
482,Edgy trimodal,250,4,-2.0,5,0.0,1.1053372190872324e-06,0.36809836694458276
483,Edgy trimodal,250,4,-2.0,10,0.0,0.0005023734411224723,7.835948696870116
484,Edgy trimodal,250,4,-1.0,1,0.0,1.710593888759604e-10,0.0016774471122501602
485,Edgy trimodal,250,4,-1.0,2,0.0,6.304822477432026e-07,0.10368581941822344
486,Edgy trimodal,250,4,-1.0,5,0.0,6.767923423467437e-06,0.3524151423121316
487,Edgy trimodal,250,4,-1.0,10,0.0,0.003526450367644429,7.905567003987824
488,Edgy trimodal,250,4,-0.5,1,0.0,2.5931827796199514e-09,0.004096891625904472
489,Edgy trimodal,250,4,-0.5,2,0.05,5.933769898547325e-06,0.20676458026613687
490,Edgy trimodal,250,4,-0.5,5,0.0,8.279818757728208e-06,0.23217744556493275
491,Edgy trimodal,250,4,-0.5,10,0.0,0.009401103481650352,7.995931544519903
492,Edgy trimodal,250,4,0.0,1,0.0,2.8752337399851058e-08,0.00897954658475748
493,Edgy trimodal,250,4,0.0,2,0.0,1.3464432413456962e-06,0.06066841378545201
494,Edgy trimodal,250,4,0.0,5,0.0,5.82285356358625e-05,0.40184925765177454
495,Edgy trimodal,250,4,0.0,10,0.0,0.020217984914779663,7.412928664371231
496,Edgy trimodal,250,4,0.5,1,0.0,5.412463792708877e-07,0.025654046437159586
497,Edgy trimodal,250,4,0.5,2,0.0,4.537794666248374e-06,0.07367419628054257
498,Edgy trimodal,250,4,0.5,5,0.0,0.0005246584769338369,0.8107973745774989
499,Edgy trimodal,250,4,0.5,10,0.0,0.053007982671260834,8.190994099520454
500,Vanilla,50,0,-2.0,1,0.0,7.345622776711025e-09,0.03235548594595344
501,Vanilla,50,0,-2.0,2,0.0,1.2664983728427615e-07,0.12566423511582206
502,Vanilla,50,0,-2.0,5,0.0,2.3246811906574294e-06,0.5444832680796295
503,Vanilla,50,0,-2.0,10,0.0,9.543874330120161e-05,3.5658961387738106
504,Vanilla,50,0,-1.0,1,0.0,5.223123977771138e-08,0.03011976354123185
505,Vanilla,50,0,-1.0,2,0.0,1.1469086302895448e-06,0.14281371653474823
506,Vanilla,50,0,-1.0,5,0.0,1.6163603504537605e-05,0.5376666974907046
507,Vanilla,50,0,-1.0,10,0.0,0.0008089986513368785,3.758093048218714
508,Vanilla,50,0,-0.5,1,0.0,3.942349167118664e-07,0.052679903543066904
509,Vanilla,50,0,-0.5,2,0.0,1.7301979369221954e-06,0.10653744656161891
510,Vanilla,50,0,-0.5,5,0.0,3.99872224079445e-05,0.5173479252044493
511,Vanilla,50,0,-0.5,10,0.0,0.0017953153001144528,3.6112503530278337
512,Vanilla,50,0,0.0,1,0.0,1.0663728971849196e-05,0.16553309382801126
513,Vanilla,50,0,0.0,2,0.0,9.190006494463887e-06,0.1535054747062604
514,Vanilla,50,0,0.0,5,0.0,0.00013212478370405734,0.5898450384062786
515,Vanilla,50,0,0.0,10,0.0,0.004986530635505915,3.6330877384392677
516,Vanilla,50,0,0.5,1,0.0,0.00023459955991711468,0.5393326676643202
517,Vanilla,50,0,0.5,2,0.0,0.00022175243066158146,0.5177440737150747
518,Vanilla,50,0,0.5,5,0.0,0.0018256648909300566,1.5036690661180707
519,Vanilla,50,0,0.5,10,0.0,0.015174441039562225,4.232421875
520,Gaussian,50,1,-2.0,1,0.0,1.0160719376983707e-08,0.03594891850071398
521,Gaussian,50,1,-2.0,2,0.0,5.816760761945261e-08,0.08814506259270344
522,Gaussian,50,1,-2.0,5,0.0,2.902454070863314e-06,0.6198174660920226
523,Gaussian,50,1,-2.0,10,0.0,7.268541230587289e-05,3.0871639856515882
524,Gaussian,50,1,-1.0,1,0.0,5.932562885391235e-08,0.03157302860538078
525,Gaussian,50,1,-1.0,2,0.0,6.30785905286757e-07,0.10501039655054747
526,Gaussian,50,1,-1.0,5,0.0,2.575625512690749e-05,0.6596679913388805
527,Gaussian,50,1,-1.0,10,0.0,0.0007162216934375465,3.469099697322194
528,Gaussian,50,1,-0.5,1,0.0,2.4367221840293496e-07,0.03895398803777022
529,Gaussian,50,1,-0.5,2,0.0,6.140052732916956e-07,0.0649843217551877
530,Gaussian,50,1,-0.5,5,0.0,4.998355871066451e-05,0.57710895951957
531,Gaussian,50,1,-0.5,10,0.0,0.0015693550230935216,3.3351965624119244
532,Gaussian,50,1,0.0,1,0.0,4.209444341540802e-06,0.10392840425320932
533,Gaussian,50,1,0.0,2,0.0,5.272248017718084e-06,0.11790412891849979
534,Gaussian,50,1,0.0,5,0.0,0.00014001753879711032,0.6253422515288447
535,Gaussian,50,1,0.0,10,0.0,0.0035883320961147547,3.0882210696451122
536,Gaussian,50,1,0.5,1,0.0,9.145612420979887e-05,0.3300867813149043
537,Gaussian,50,1,0.5,2,0.0,0.00010259193368256092,0.3617893265488841
538,Gaussian,50,1,0.5,5,0.0,0.0015217493055388331,1.382899308577962
539,Gaussian,50,1,0.5,10,0.0,0.010325808078050613,3.547106495835423
540,Hard Bimodal,50,2,-2.0,1,0.0,3.5762408590045425e-09,0.022057287494458424
541,Hard Bimodal,50,2,-2.0,2,0.0,2.1377398695676675e-07,0.16588528509349387
542,Hard Bimodal,50,2,-2.0,5,0.0,3.499097510939464e-05,2.1012172486284797
543,Hard Bimodal,50,2,-2.0,10,0.0,0.00382414972409606,21.991269546783716
544,Hard Bimodal,50,2,-1.0,1,0.0,3.0285299601473525e-08,0.024259321249161282
545,Hard Bimodal,50,2,-1.0,2,0.0,6.590619250346208e-07,0.11011468309367213
546,Hard Bimodal,50,2,-1.0,5,0.0,0.0002099448611261323,1.9402364049984977
547,Hard Bimodal,50,2,-1.0,10,0.0,0.027487436309456825,22.06457890125809
548,Hard Bimodal,50,2,-0.5,1,0.0,3.765141514122661e-07,0.04886126585666434
549,Hard Bimodal,50,2,-0.5,2,0.0,3.1221727567753987e-06,0.1451819887428944
550,Hard Bimodal,50,2,-0.5,5,0.0,0.000616846198681742,1.9732909739411277
551,Hard Bimodal,50,2,-0.5,10,0.2,0.0732736736536026,22.420321973654698
552,Hard Bimodal,50,2,0.0,1,0.0,6.475040663644904e-06,0.12849199315463056
553,Hard Bimodal,50,2,0.0,2,0.0,2.6561627237242647e-05,0.26606094825691784
554,Hard Bimodal,50,2,0.0,5,0.0,0.0016342686722055078,2.140553382733604
555,Hard Bimodal,50,2,0.0,10,0.0,0.19652938842773438,22.3457815673881
556,Hard Bimodal,50,2,0.5,1,0.0,8.752751455176622e-05,0.3317740959214664
557,Hard Bimodal,50,2,0.5,2,0.0,0.00035756308352574706,0.673600243997473
558,Hard Bimodal,50,2,0.5,5,0.0,0.0070406971499323845,2.9274657917060085
559,Hard Bimodal,50,2,0.5,10,0.0,0.37433698773384094,21.7704673140085
560,Soft Trimodal,50,3,-2.0,1,0.0,1.0581590714764388e-07,0.12102695899623718
561,Soft Trimodal,50,3,-2.0,2,0.0,7.447292773576919e-07,0.30069930954512325
562,Soft Trimodal,50,3,-2.0,5,0.0,4.714814349426888e-05,2.4761713242488836
563,Soft Trimodal,50,3,-2.0,10,0.0,0.002279198495671153,16.903735299922435
564,Soft Trimodal,50,3,-1.0,1,0.0,5.42780526302522e-07,0.09457814003411587
565,Soft Trimodal,50,3,-1.0,2,0.0,4.626356258086162e-06,0.2870878873296854
566,Soft Trimodal,50,3,-1.0,5,0.0,0.00034001521999016404,2.462459614224073
567,Soft Trimodal,50,3,-1.0,10,0.0,0.014523089863359928,16.05495836906536
568,Soft Trimodal,50,3,-0.5,1,0.0,2.6500827061681775e-06,0.13045534704657344
569,Soft Trimodal,50,3,-0.5,2,0.0,8.389912181883119e-06,0.23722170725087094
570,Soft Trimodal,50,3,-0.5,5,0.0,0.0008026993600651622,2.349447623731526
571,Soft Trimodal,50,3,-0.5,10,0.0,0.03365523740649223,14.688032424691507
572,Soft Trimodal,50,3,0.0,1,0.0,5.305559898260981e-05,0.3739121273932237
573,Soft Trimodal,50,3,0.0,2,0.0,5.371095539885573e-05,0.3742787259327219
574,Soft Trimodal,50,3,0.0,5,0.0,0.002210422419011593,2.4002406397024036
575,Soft Trimodal,50,3,0.0,10,0.0,0.10883428156375885,16.925743837224978
576,Soft Trimodal,50,3,0.5,1,0.0,0.0009823042200878263,1.0923687523888985
577,Soft Trimodal,50,3,0.5,2,0.0,0.001066191354766488,1.1129427746664748
578,Soft Trimodal,50,3,0.5,5,0.0,0.006733887828886509,2.9062752671322665
579,Soft Trimodal,50,3,0.5,10,0.0,0.20508968830108643,15.864642751995316
580,Edgy trimodal,50,4,-2.0,1,0.0,1.8416226765793908e-08,0.04795577418155786
581,Edgy trimodal,50,4,-2.0,2,0.0,7.551786751491818e-08,0.10275070963478765
582,Edgy trimodal,50,4,-2.0,5,0.0,2.5539831767673604e-05,1.8341995129322675
583,Edgy trimodal,50,4,-2.0,10,0.0,0.0036619047168642282,22.075621595951862
584,Edgy trimodal,50,4,-1.0,1,0.0,4.3631427359969166e-08,0.02706867140279013
585,Edgy trimodal,50,4,-1.0,2,0.0,6.00290434249473e-07,0.10564512499125646
586,Edgy trimodal,50,4,-1.0,5,0.0,0.00018638672190718353,1.7863884143844864
587,Edgy trimodal,50,4,-1.0,10,0.0,0.027827244251966476,21.633916350719346
588,Edgy trimodal,50,4,-0.5,1,0.0,3.5882524684893724e-07,0.050593218316264496
589,Edgy trimodal,50,4,-0.5,2,0.0,1.8549338847151375e-06,0.11566726550015698
590,Edgy trimodal,50,4,-0.5,5,0.0,0.0003545407671481371,1.5928636966206378
591,Edgy trimodal,50,4,-0.5,10,0.0,0.06780919432640076,22.106758485855703
592,Edgy trimodal,50,4,0.0,1,0.0,1.600707764737308e-05,0.20006207940624374
593,Edgy trimodal,50,4,0.0,2,0.0,1.5355693903984502e-05,0.20336816977535935
594,Edgy trimodal,50,4,0.0,5,0.0,0.0010869847610592842,1.7338388662521633
595,Edgy trimodal,50,4,0.0,10,0.0,0.17892341315746307,21.852817296158793
596,Edgy trimodal,50,4,0.5,1,0.0,0.0004346915811765939,0.7239094770307307
597,Edgy trimodal,50,4,0.5,2,0.0,0.00024828879395499825,0.5444000918083478
598,Edgy trimodal,50,4,0.5,5,0.0,0.004889816977083683,2.4974285252207773
599,Edgy trimodal,50,4,0.5,10,0.0,0.40998968482017517,22.212123220636744
600,Vanilla,100,0,-2.0,1,0.0,1.3141387533721627e-08,0.04098287904409214
601,Vanilla,100,0,-2.0,2,0.0,1.0538154526784638e-07,0.11700934139454273
602,Vanilla,100,0,-2.0,5,0.0,2.6315985905966954e-06,0.5726548521433341
603,Vanilla,100,0,-2.0,10,0.0,3.440265209064819e-05,2.1434371186081016
604,Vanilla,100,0,-1.0,1,0.0,6.902212845716349e-08,0.03490549638446067
605,Vanilla,100,0,-1.0,2,0.0,1.257911094398878e-06,0.14685025615448996
606,Vanilla,100,0,-1.0,5,0.0,2.1118650693097152e-05,0.6084705879450506
607,Vanilla,100,0,-1.0,10,0.0,0.00028817649581469595,2.305900952563541
608,Vanilla,100,0,-0.5,1,0.0,2.1942830130683433e-07,0.038287363731933866
609,Vanilla,100,0,-0.5,2,0.0,9.136967378253757e-07,0.08043955729390863
610,Vanilla,100,0,-0.5,5,0.0,5.2626408432843164e-05,0.5846278750153378
611,Vanilla,100,0,-0.5,10,0.0,0.0007093116291798651,2.2182663941213385
612,Vanilla,100,0,0.0,1,0.0,2.8695251330645988e-06,0.08844692816032362
613,Vanilla,100,0,0.0,2,0.0,1.647734643484e-05,0.20714905823800348
614,Vanilla,100,0,0.0,5,0.0,0.00012850940402131528,0.5804862439483155
