,Name,TYPE,MSE,MC,Lambda max,delta_phI,KL,Rho,A-Norm,B-Norm
46,2) - Trim 1 - 150 UNIT - Spectral Radius: 0.95 ,4,1.0647592318946408e-07,10.373068809509277,-0.08757621,0.11714248493117772,0.08757384121417999,0.9460615515708923,23.290517807006836,10.161604881286621
47,2) - Trim 2 - 150 UNIT - Spectral Radius: 0.95 ,5,8.102244919427903e-08,10.182682991027832,-0.08285912,0.05211326133971733,0.05636017024517059,0.942943811416626,22.460079193115234,10.720627784729004
48,2) - Trim 3 - 150 UNIT - Spectral Radius: 0.95 ,6,5.809707914750106e-08,9.857051849365234,-0.07235596,0.09891213641203798,0.05876152589917183,0.9490994811058044,25.08613395690918,13.059751510620117
49,3) - Vanilla - 150 UNIT - Spectral Radius: 0.95 ,0,0.00011430519953137264,20.925907135009766,-0.15664773,0.0792338783661481,,0.9499983787536621,1.0,0.0
50,3) - Gauss 1 - 150 UNIT - Spectral Radius: 0.95 ,1,1.195835920952959e-06,10.517565727233887,-0.25507405,0.057087633548144924,0.24835172295570374,0.9499974250793457,23.969335556030273,6.520354270935059
51,3) - Gauss 2 - 150 UNIT - Spectral Radius: 0.95 ,2,2.1033940811321372e-07,11.702678680419922,-0.77720237,0.1406448759996146,0.09734488278627396,0.5682400465011597,13.92126750946045,2.389875650405884
52,3) - Bimodal - 150 UNIT - Spectral Radius: 0.95 ,3,4.3243721847829875e-07,9.020395278930664,-0.36447886,0.11271802671805474,0.1115034744143486,0.9492393136024475,23.681795120239258,11.774063110351562
53,3) - Trim 1 - 150 UNIT - Spectral Radius: 0.95 ,4,7.689384062814497e-08,10.68505859375,-0.09607071,0.04341812662241095,0.07189017534255981,0.9468597769737244,26.379470825195312,11.656082153320312
54,3) - Trim 2 - 150 UNIT - Spectral Radius: 0.95 ,5,2.186329481901339e-07,10.687278747558594,-0.06436363,0.055328414725772275,0.060097888112068176,0.941870391368866,20.281150817871094,9.385576248168945
55,3) - Trim 3 - 150 UNIT - Spectral Radius: 0.95 ,6,8.794332728712106e-08,9.540610313415527,-0.39864126,0.0486072427526013,0.06051761284470558,0.9478908181190491,23.255779266357422,12.024285316467285
