,Name,TYPE,MSE,MC,Lambda max,delta_phI,KL,Rho,A-Norm,B-Norm
15,3) - Gauss 1 - 100 UNIT - Spectral Radius: 0.95 ,1,0.00010721026046667248,9.600354194641113,-1.6462103,0.32295635705376413,0.24781452119350433,0.924225926399231,17.37644386291504,4.163567543029785
16,3) - Gauss 2 - 100 UNIT - Spectral Radius: 0.95 ,2,9.411817700311076e-06,10.030388832092285,-1.0096618,0.04904567838591288,0.10492423921823502,0.5700733661651611,11.397027015686035,2.1146607398986816
17,3) - Bimodal - 100 UNIT - Spectral Radius: 0.95 ,3,7.722288864897564e-05,8.232397079467773,-1.7430016,0.04561875506066422,0.09793250262737274,0.9441354870796204,18.232004165649414,8.869768142700195
18,3) - Trim 1 - 100 UNIT - Spectral Radius: 0.95 ,4,0.001118439482524991,9.146401405334473,-0.21005546,0.05030134268417767,0.07523524761199951,0.9474257826805115,21.278759002685547,8.950279235839844
19,3) - Trim 2 - 100 UNIT - Spectral Radius: 0.95 ,5,8.929570867621806e-06,10.700892448425293,-0.16694787,0.05842031742619164,0.05597015097737312,0.9495357275009155,17.677438735961914,7.077781677246094
20,3) - Trim 3 - 100 UNIT - Spectral Radius: 0.95 ,6,5.448553929454647e-05,7.715186595916748,-0.055729996,0.14457325226426984,0.05870557948946953,0.9473936557769775,20.424901962280273,10.724626541137695
21,4) - Vanilla - 100 UNIT - Spectral Radius: 0.95 ,0,0.00021988077787682414,19.208337783813477,-0.1127137,0.04910114190570261,,0.9499997496604919,1.0,0.0
22,4) - Gauss 1 - 100 UNIT - Spectral Radius: 0.95 ,1,4.663389699999243e-05,9.64367389678955,-0.16084415,0.05097437614861347,0.2626984417438507,0.9293532371520996,17.85770034790039,4.838047027587891
23,4) - Gauss 2 - 100 UNIT - Spectral Radius: 0.95 ,2,1.5047974557091948e-05,10.179983139038086,-0.9723851,0.047206554460442425,0.1047542542219162,0.5939849615097046,11.389607429504395,2.0421226024627686
24,4) - Bimodal - 100 UNIT - Spectral Radius: 0.95 ,3,0.00012838863767683506,7.898151397705078,-0.31962615,0.06368096742621863,0.09878401458263397,0.9493443369865417,18.921953201293945,9.678586959838867
25,4) - Trim 1 - 100 UNIT - Spectral Radius: 0.95 ,4,0.0003080001915805042,9.229084968566895,-0.21685296,0.08729439479271381,0.07697401195764542,0.9379274249076843,18.237455368041992,8.323464393615723
